episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
309,light_traffic,900,516.73462,622.77384,1103.855,12.2651,complete,0.05,0.139202,,,
310,light_traffic,194,-283.59648,585.80706,522.248,26.92,collision,0.05,0.202108,,,
311,light_traffic,900,579.56625,587.30698,1283.795,14.2644,complete,0.05,0.204824,,,
312,light_traffic,900,847.78522,593.42683,1906.069,21.1785,complete,0.05,0.157949,,,
313,light_traffic,900,642.08084,593.57675,1431.73,15.9081,complete,0.05,0.187497,,,
314,light_traffic,900,732.30969,601.49061,1658.608,18.429,complete,0.05,0.180328,,,
315,light_traffic,900,533.75122,582.52274,1139.431,12.6603,complete,0.05,0.163503,,,
316,light_traffic,900,872.5998,593.80793,2050.941,22.7882,complete,0.05,0.139427,,,
317,light_traffic,900,607.22768,600.31589,1396.09,15.5121,complete,0.05,0.135473,,,
318,light_traffic,900,524.03771,589.00738,1120.434,12.4493,complete,0.05,0.130222,,,
319,light_traffic,900,725.54111,605.59965,1679.689,18.6632,complete,0.05,0.134643,,,
320,light_traffic,900,550.69973,606.43301,1180.946,13.1216,complete,0.05,0.162713,,,
321,light_traffic,900,469.01576,602.4967,991.801,11.02,complete,0.05,0.15724,,,
322,light_traffic,900,578.01036,602.05985,1289.97,14.333,complete,0.05,0.156086,,,
323,light_traffic,900,750.98807,615.35308,1673.313,18.5924,complete,0.05,0.132685,,,
324,light_traffic,900,608.58934,598.71027,1318.339,14.6482,complete,0.05,0.141498,,,
325,light_traffic,900,507.35077,595.20451,1070.087,11.8899,complete,0.05,0.139016,466.82056,985.778,1.0
326,light_traffic,900,776.98425,599.78799,1739.889,19.3321,complete,0.05,0.125078,,,
327,light_traffic,900,603.22508,584.63252,1331.779,14.7975,complete,0.05,0.115515,,,
328,light_traffic,193,-397.07755,537.29117,513.174,26.5893,collision,0.05,0.119588,,,
329,light_traffic,900,562.97441,539.60316,1223.231,13.5915,complete,0.05,0.158918,,,
330,light_traffic,71,-319.85055,537.79046,144.117,20.2981,off_road,0.05,0.124955,,,
331,light_traffic,105,-277.21303,494.9515,249.05,23.719,off_road,0.05,0.105091,,,
332,light_traffic,900,451.79904,475.15219,950.761,10.564,complete,0.05,0.188372,,,
333,light_traffic,752,168.93201,451.49475,1216.761,16.1803,off_road,0.05,0.15744,,,
334,light_traffic,54,-349.15183,397.42167,76.652,14.1948,off_road,0.05,0.240891,,,
335,light_traffic,79,-310.46011,355.2111,165.504,20.9499,off_road,0.05,0.403329,,,
336,light_traffic,60,-332.80867,294.94068,116.012,19.3353,off_road,0.05,0.09149,,,
337,light_traffic,42,-355.59292,246.79965,68.476,16.3039,off_road,0.05,0.114169,,,
338,light_traffic,900,667.39277,253.9674,1722.232,19.1359,complete,0.05,0.215053,,,
339,light_traffic,54,-380.01577,198.68956,103.141,19.1002,off_road,0.05,0.239035,,,
340,light_traffic,379,-180.82619,162.11326,499.77,13.1865,off_road,0.05,0.253107,,,
341,light_traffic,31,-366.01657,120.36165,43.823,14.1364,off_road,0.05,0.091883,,,
342,light_traffic,900,638.55621,123.38894,1404.672,15.6075,complete,0.05,0.254252,,,
343,light_traffic,70,-325.92139,69.54347,140.153,20.0219,off_road,0.05,0.206286,,,
344,light_traffic,900,471.7038,62.69919,1022.074,11.3564,complete,0.05,0.261383,,,
345,light_traffic,900,450.90245,59.87677,1071.901,11.91,complete,0.05,0.242767,,,
346,light_traffic,121,-605.56112,-9.2505,235.865,19.493,collision,0.05,0.311105,,,
347,light_traffic,233,-203.18851,-49.57117,627.845,26.9462,off_road,0.05,0.349404,,,
348,light_traffic,48,-373.75615,-48.4051,80.921,16.8585,off_road,0.05,0.590573,,,
349,light_traffic,900,474.25467,-52.84109,1072.799,11.92,complete,0.05,0.288753,,,
350,light_traffic,411,-275.41705,-50.61942,530.979,12.9192,collision,0.05,0.411571,161.69129,1000.168,0.6667
351,traffic,276,-404.39226,-56.97838,462.156,16.7448,collision,0.05,0.171066,,,
352,traffic,83,-525.24776,-105.83072,160.272,19.3099,collision,0.05,0.332551,,,
353,traffic,900,410.02469,-93.77608,915.985,10.1776,complete,0.05,0.366683,,,
354,traffic,900,428.03488,-54.91675,966.428,10.7381,complete,0.05,0.281696,,,
355,traffic,900,433.21444,-17.73302,963.198,10.7022,complete,0.05,0.38082,,,
356,traffic,96,-553.3931,-28.76224,186.681,19.4459,collision,0.05,0.42039,,,
357,traffic,900,546.84987,16.3599,1284.128,14.2681,complete,0.05,0.288728,,,
358,traffic,900,551.48055,10.56429,1237.96,13.7551,complete,0.05,0.325307,,,
359,traffic,900,407.84202,49.95717,870.817,9.6757,complete,0.05,0.393456,,,
360,traffic,900,405.53655,79.27531,888.036,9.8671,complete,0.05,0.385431,,,
361,traffic,900,588.13311,126.9828,1342.712,14.919,complete,0.05,0.294138,,,
362,traffic,900,401.67507,115.13874,923.501,10.2611,complete,0.05,0.299864,,,
363,traffic,900,460.54701,154.46216,1007.982,11.1998,complete,0.05,0.367023,,,
364,traffic,900,537.7475,157.76434,1233.411,13.7046,complete,0.05,0.36191,,,
365,traffic,900,555.34665,162.98655,1234.072,13.7119,complete,0.05,0.295195,,,
366,traffic,900,515.6828,219.04875,1163.996,12.9333,complete,0.05,0.335233,,,
367,traffic,900,500.12442,254.2144,1172.114,13.0235,complete,0.05,0.343352,,,
368,traffic,900,143.30942,280.06767,834.957,9.2773,complete,0.05,0.28086,,,
369,traffic,900,442.65585,278.48773,1004.072,11.1564,complete,0.05,0.37679,,,
370,traffic,900,544.87977,319.50257,1197.768,13.3085,complete,0.05,0.359628,,,
371,traffic,900,540.76331,366.76035,1324.15,14.7128,complete,0.05,0.274075,,,
372,traffic,900,610.29386,423.53743,1368.01,15.2001,complete,0.05,0.301514,,,
373,traffic,900,410.22513,423.54745,880.349,9.7817,complete,0.05,0.332951,,,
374,traffic,900,492.92581,426.792,1057.883,11.7543,complete,0.05,0.331839,,,
375,traffic,900,546.3886,432.45071,1315.037,14.6115,complete,0.05,0.331531,498.36597,1101.801,1.0
376,traffic,900,391.54394,479.69756,1047.814,11.6424,complete,0.05,0.298034,,,
377,traffic,900,449.6353,474.83683,986.258,10.9584,complete,0.05,0.294906,,,
378,traffic,900,529.50067,473.73784,1254.805,13.9423,complete,0.05,0.377093,,,
379,traffic,900,421.55139,474.42331,1083.161,12.0351,complete,0.05,0.323586,,,
380,traffic,900,375.23736,472.90835,881.28,9.792,complete,0.05,0.31685,,,
381,traffic,900,478.52287,467.42784,1055.36,11.7262,complete,0.05,0.289311,,,
382,traffic,900,593.39036,477.0136,1327.428,14.7492,complete,0.05,0.313007,,,
383,traffic,900,568.11386,482.39194,1339.793,14.8866,complete,0.05,0.365183,,,
384,traffic,900,445.24188,477.76666,1053.25,11.7028,complete,0.05,0.366386,,,
385,traffic,900,510.53842,475.52625,1102.799,12.2533,complete,0.05,0.29731,,,
386,traffic,900,455.88787,472.5365,969.412,10.7712,complete,0.05,0.392141,,,
387,traffic,900,478.24892,471.44273,1133.784,12.5976,complete,0.05,0.348834,,,
388,traffic,900,671.0915,497.83183,1576.604,17.5178,complete,0.05,0.255275,,,
389,traffic,900,799.14828,515.65645,2068.521,22.9836,complete,0.05,0.37884,,,
390,traffic,900,685.27043,522.67599,1583.173,17.5908,complete,0.05,0.299161,,,
391,traffic,900,498.16977,520.54631,1134.227,12.6025,complete,0.05,0.300453,,,
392,traffic,900,475.61057,513.81215,1036.796,11.52,complete,0.05,0.30181,,,
393,traffic,900,464.62284,516.53203,1035.054,11.5006,complete,0.05,0.308413,,,
394,traffic,900,575.87298,520.67939,1302.141,14.4682,complete,0.05,0.329761,,,
395,traffic,900,619.74927,524.34742,1384.176,15.3797,complete,0.05,0.28752,,,
396,traffic,900,501.16808,529.82863,1088.077,12.0897,complete,0.05,0.327461,,,
397,traffic,900,531.88593,533.94116,1181.541,13.1282,complete,0.05,0.361488,,,
398,traffic,900,344.69035,524.70065,849.852,9.4428,complete,0.05,0.359127,,,
399,traffic,900,445.37902,525.89203,958.439,10.6493,complete,0.05,0.35097,,,
400,traffic,900,378.89442,526.07488,860.475,9.5608,complete,0.05,0.316664,467.71867,1009.373,1.0
401,traffic,900,596.24972,531.96122,1364.969,15.1663,complete,0.05,0.370784,,,
402,traffic,900,428.8085,523.73213,916.124,10.1792,complete,0.05,0.264235,,,
403,traffic,900,585.81912,524.61739,1285.421,14.2825,complete,0.05,0.265173,,,
404,traffic,900,458.18906,525.26475,1079.913,11.999,complete,0.05,0.213457,,,
405,traffic,900,385.86189,519.03093,1016.549,11.295,complete,0.05,0.205569,,,
406,traffic,900,533.82281,522.92767,1159.422,12.8825,complete,0.05,0.195077,,,
407,traffic,900,699.54196,533.99233,1621.825,18.0203,complete,0.05,0.207984,,,
408,traffic,900,900.10463,545.44298,2121.13,23.5681,complete,0.05,0.209553,,,
409,traffic,900,442.65578,527.61836,1014.498,11.2722,complete,0.05,0.158083,,,
410,traffic,900,440.25637,515.36765,1034.769,11.4974,complete,0.05,0.166636,,,
411,traffic,487,-94.15012,485.75166,969.19,19.9012,collision,0.05,0.160575,,,
412,traffic,900,482.16779,486.07952,1042.675,11.5853,complete,0.05,0.159475,,,
413,traffic,900,570.58726,491.37774,1259.447,13.9939,complete,0.05,0.160162,,,
414,traffic,900,576.69432,491.41881,1265.913,14.0657,complete,0.05,0.129984,,,
415,traffic,900,441.19887,482.49129,948.544,10.5394,complete,0.05,0.131687,,,
416,traffic,900,550.23388,484.94458,1234.442,13.716,complete,0.05,0.138355,,,
417,traffic,900,440.50339,480.37545,946.42,10.5158,complete,0.05,0.170154,,,
418,traffic,900,787.34004,502.50794,1810.116,20.1124,complete,0.05,0.155028,,,
419,traffic,900,431.17426,501.7977,940.193,10.4466,complete,0.05,0.140916,,,
420,traffic,900,583.11063,512.00851,1430.078,15.8898,complete,0.05,0.154789,,,
421,traffic,900,699.86666,517.18936,1659.907,18.4434,complete,0.05,0.124475,,,
422,traffic,900,573.58882,524.42837,1315.548,14.6172,complete,0.05,0.141159,,,
423,traffic,900,436.27098,516.95096,951.047,10.5672,complete,0.05,0.165179,,,
424,traffic,900,614.1286,524.74794,1366.241,15.1805,complete,0.05,0.138083,,,
425,traffic,900,920.05986,551.45784,2099.211,23.3246,complete,0.05,0.151886,502.049,1053.767,1.0
426,traffic,900,464.05924,547.96966,1022.64,11.3627,complete,0.05,0.173442,,,
427,traffic,900,460.71115,536.02812,986.827,10.9647,complete,0.05,0.150134,,,
428,traffic,900,443.35172,513.19048,961.985,10.6887,complete,0.05,0.129202,,,
429,traffic,900,494.17366,515.76637,1101.847,12.2427,complete,0.05,0.125373,,,
430,traffic,900,689.94778,528.25094,1556.025,17.2892,complete,0.05,0.139754,,,
431,traffic,900,625.81167,564.24903,1406.153,15.6239,complete,0.05,0.186077,,,
432,traffic,900,652.42441,572.76186,1470.744,16.3416,complete,0.05,0.126328,,,
433,traffic,900,470.68772,567.76688,1167.836,12.976,complete,0.05,0.173943,,,
434,traffic,900,405.05544,559.18494,905.391,10.0599,complete,0.05,0.184766,,,
435,traffic,900,614.03814,567.8269,1358.892,15.0988,complete,0.05,0.166544,,,
436,traffic,900,405.6366,560.59704,890.245,9.8916,complete,0.05,0.174126,,,
437,traffic,900,529.66079,565.05491,1206.047,13.4005,complete,0.05,0.166753,,,
438,traffic,900,428.43551,547.10968,964.144,10.7127,complete,0.05,0.19724,,,
439,traffic,900,477.93548,549.44774,1047.707,11.6412,complete,0.05,0.174769,,,
440,traffic,900,448.75913,542.73017,1033.829,11.487,complete,0.05,0.191319,,,
441,traffic,900,691.08548,542.29111,1631.081,18.1231,complete,0.05,0.156498,,,
442,traffic,900,533.50851,540.28709,1160.614,12.8957,complete,0.05,0.163519,,,
443,traffic,526,-239.24171,506.51146,634.908,12.0705,collision,0.05,0.153511,,,
444,traffic,900,496.45963,500.62801,1080.766,12.0085,complete,0.05,0.170351,,,
445,traffic,900,637.34261,486.49215,1422.5,15.8056,complete,0.05,0.165645,,,
446,traffic,900,626.50209,494.61429,1376.557,15.2951,complete,0.05,0.172279,,,
447,traffic,900,585.84393,500.87093,1300.884,14.4543,complete,0.05,0.179823,,,
448,traffic,900,502.21143,503.81391,1137.528,12.6392,complete,0.05,0.171055,,,
449,traffic,900,483.29635,503.27005,1049.855,11.6651,complete,0.05,0.176012,,,
450,traffic,900,556.76573,496.61095,1255.901,13.9545,complete,0.05,0.189786,308.28523,1131.49,0.6667
451,traffic,229,-484.21644,441.10954,328.006,14.3234,collision,0.05,0.1403,,,
452,traffic,555,-223.87162,397.29474,666.816,12.0147,collision,0.05,0.179138,,,
453,traffic,900,398.74821,393.69776,1001.088,11.1232,complete,0.05,0.151727,,,
454,traffic,900,425.92274,394.74113,1053.52,11.7058,complete,0.05,0.198432,,,
455,traffic,900,823.56724,405.21758,1954.297,21.7144,complete,0.05,0.228686,,,
456,traffic,900,663.39955,418.10573,1525.022,16.9447,complete,0.05,0.226548,,,
457,traffic,900,197.77095,401.51124,803.044,8.9227,complete,0.05,0.224544,,,
458,traffic,900,663.77567,413.27825,1500.58,16.6731,complete,0.05,0.240068,,,
459,traffic,900,540.23172,416.39306,1337.601,14.8622,complete,0.05,0.273236,,,
460,traffic,900,603.35682,424.12294,1423.081,15.812,complete,0.05,0.245704,,,
461,traffic,900,436.91515,411.41443,1202.041,13.356,complete,0.05,0.255719,,,
462,traffic,900,426.73928,406.07597,1337.437,14.8604,complete,0.05,0.227299,,,
463,traffic,302,-534.10392,391.33286,429.279,14.2145,collision,0.05,0.326878,,,
464,traffic,900,-448.76792,344.07148,1042.393,11.5821,complete,0.05,0.300526,,,
465,traffic,900,514.90611,337.94965,1287.755,14.3084,complete,0.05,0.307506,,,
466,traffic,900,696.65532,341.45731,1588.419,17.6491,complete,0.05,0.267395,,,
467,traffic,900,407.22404,332.52632,1180.736,13.1193,complete,0.05,0.198954,,,
468,traffic,900,582.48999,336.54025,1383.478,15.372,complete,0.05,0.285507,,,
469,traffic,900,633.35746,344.0433,1505.382,16.7265,complete,0.05,0.228559,,,
470,traffic,363,-164.92017,307.95901,849.938,23.4143,collision,0.05,0.33545,,,
471,traffic,900,342.44284,349.29197,1022.785,11.3643,complete,0.05,0.181658,,,
472,traffic,900,479.46447,384.45878,1228.811,13.6535,complete,0.05,0.2915,,,
473,traffic,900,307.97433,379.92008,1068.321,11.8702,complete,0.05,0.257863,,,
474,traffic,900,499.81044,383.61447,1160.364,12.8929,complete,0.05,0.232851,,,
475,traffic,900,453.07639,365.08993,1071.702,11.9078,complete,0.05,0.274677,645.94436,1538.916,1.0
476,traffic,900,460.25652,354.93278,1076.727,11.9636,complete,0.05,0.238079,,,
477,traffic,900,475.93312,368.84088,1011.531,11.2392,complete,0.05,0.302062,,,
478,traffic,900,417.29233,356.51672,882.611,9.8068,complete,0.05,0.227291,,,
479,traffic,847,7.4657,329.87842,1234.579,14.5759,collision,0.05,0.308284,,,
480,traffic,247,-579.89662,270.71574,341.972,13.845,collision,0.05,0.245753,,,
481,traffic,900,436.21477,270.68073,978.357,10.8706,complete,0.05,0.341105,,,
482,traffic,900,428.15418,270.75147,910.62,10.118,complete,0.05,0.302012,,,
483,traffic,900,501.70172,322.54175,1095.517,12.1724,complete,0.05,0.306993,,,
484,traffic,900,449.124,367.43635,990.214,11.0024,complete,0.05,0.279602,,,
485,traffic,900,416.85084,362.53358,973.408,10.8156,complete,0.05,0.269204,,,
486,traffic,900,513.79557,353.3906,1297.773,14.4197,complete,0.05,0.236216,,,
487,traffic,900,459.64572,356.01168,1030.969,11.4552,complete,0.05,0.266877,,,
488,traffic,900,458.92701,349.83353,1120.166,12.4463,complete,0.05,0.229712,,,
489,traffic,900,523.44916,344.33812,1340.286,14.8921,complete,0.05,0.294567,,,
490,traffic,900,521.25791,378.64702,1219.887,13.5543,complete,0.05,0.281169,,,
491,traffic,900,467.39439,384.8946,1033.143,11.4794,complete,0.05,0.289309,,,
492,traffic,900,548.81719,388.36223,1281.902,14.2434,complete,0.05,0.215359,,,
493,traffic,900,422.24418,394.07573,970.563,10.784,complete,0.05,0.194193,,,
494,traffic,900,651.75921,401.67317,1520.248,16.8916,complete,0.05,0.250887,,,
495,traffic,900,473.47966,402.69333,1052.222,11.6914,complete,0.05,0.2569,,,
496,traffic,900,445.45066,401.95304,952.933,10.5881,complete,0.05,0.178143,,,
497,traffic,900,420.1954,399.16615,947.181,10.5242,complete,0.05,0.253461,,,
498,traffic,900,538.49338,405.2262,1175.787,13.0643,complete,0.05,0.196888,,,
499,traffic,900,608.44652,435.27524,1415.554,15.7284,complete,0.05,0.214718,,,
500,traffic,900,447.17415,486.62878,988.001,10.9778,complete,0.05,0.255981,435.72955,1098.228,1.0
501,traffic,900,573.31223,493.48365,1312.103,14.5789,complete,0.05,0.227558,,,
502,traffic,900,640.4593,504.09891,1487.79,16.531,complete,0.05,0.246134,,,
503,traffic,900,565.88905,507.30828,1299.513,14.439,complete,0.05,0.173249,,,
504,traffic,900,435.69468,506.63681,988.71,10.9857,complete,0.05,0.198893,,,
505,traffic,900,564.74158,514.03135,1246.018,13.8446,complete,0.05,0.241027,,,
506,traffic,900,619.05206,519.29417,1407.836,15.6426,complete,0.05,0.238797,,,
507,traffic,900,488.13953,520.71886,1086.44,12.0716,complete,0.05,0.228307,,,
508,traffic,900,525.88541,524.06678,1129.302,12.5478,complete,0.05,0.23668,,,
509,traffic,900,510.8245,523.43555,1130.037,12.556,complete,0.05,0.207937,,,
510,traffic,900,463.05844,520.52558,1010.367,11.2263,complete,0.05,0.276079,,,
511,traffic,900,429.66543,518.63913,956.882,10.632,complete,0.05,0.182088,,,
512,traffic,900,427.04692,512.55061,928.783,10.3198,complete,0.05,0.193926,,,
513,traffic,900,644.03376,523.64009,1475.539,16.3949,complete,0.05,0.211652,,,
514,traffic,900,391.76012,510.64014,949.302,10.5478,complete,0.05,0.247856,,,
515,traffic,900,517.39666,512.83599,1147.351,12.7483,complete,0.05,0.183666,,,
516,traffic,900,546.10947,517.86893,1220.539,13.5615,complete,0.05,0.175523,,,
517,traffic,900,543.41381,524.02985,1264.477,14.0497,complete,0.05,0.183233,,,
518,traffic,900,433.09156,518.75976,980.604,10.8956,complete,0.05,0.203991,,,
519,traffic,900,587.6508,517.71997,1328.349,14.7594,complete,0.05,0.160267,,,
520,traffic,900,483.05227,519.51388,1083.132,12.0348,complete,0.05,0.212927,,,
521,traffic,900,509.74836,516.33569,1155.219,12.8358,complete,0.05,0.196529,,,
522,traffic,900,557.26877,512.17616,1354.564,15.0507,complete,0.05,0.187996,,,
523,traffic,900,432.03036,505.48322,1090.723,12.1191,complete,0.05,0.216087,,,
524,traffic,900,-10.5497,483.17101,912.373,10.1375,complete,0.05,0.202676,,,
525,traffic,900,529.53454,481.41065,1213.23,13.4803,complete,0.05,0.164097,472.02622,1000.373,1.0
526,traffic,900,469.66726,473.94141,1113.79,12.3754,complete,0.05,0.178053,,,
527,traffic,900,644.53108,481.76099,1622.646,18.0294,complete,0.05,0.181553,,,
528,traffic,900,326.57553,471.7955,840.477,9.3386,complete,0.05,0.159264,,,
529,traffic,900,553.43693,473.92612,1324.554,14.7173,complete,0.05,0.177405,,,
530,traffic,900,401.11346,470.82887,948.819,10.5424,complete,0.05,0.158417,,,
531,traffic,900,395.5728,469.12424,952.409,10.5823,complete,0.05,0.177031,,,
532,traffic,900,358.46079,465.69493,1093.878,12.1542,complete,0.05,0.210106,,,
533,traffic,900,431.58882,455.07269,1213.347,13.4816,complete,0.05,0.151883,,,
534,traffic,900,284.73077,449.72122,753.794,8.3755,complete,0.05,0.195169,,,
535,traffic,900,598.79757,453.79126,1522.87,16.9208,complete,0.05,0.166465,,,
536,traffic,854,-140.61752,419.45491,1173.128,13.7369,collision,0.05,0.179816,,,
537,traffic,900,277.47341,406.15789,956.702,10.63,complete,0.05,0.173949,,,
538,traffic,900,435.94114,406.30037,1037.955,11.5328,complete,0.05,0.158951,,,
539,traffic,900,432.94514,398.56509,1029.881,11.4431,complete,0.05,0.169719,,,
540,traffic,900,449.99778,396.91237,1387.711,15.419,complete,0.05,0.174481,,,
541,traffic,900,480.52277,395.45109,1206.498,13.4055,complete,0.05,0.160997,,,
542,traffic,900,589.66857,397.07108,1490.982,16.5665,complete,0.05,0.200016,,,
543,traffic,900,653.40876,408.14,1697.718,18.8635,complete,0.05,0.185965,,,
544,traffic,900,356.97131,426.51605,955.071,10.6119,complete,0.05,0.203285,,,
545,traffic,900,383.96146,419.23739,1499.27,16.6586,complete,0.05,0.186011,,,
546,traffic,900,461.06208,418.80713,1104.524,12.2725,complete,0.05,0.184772,,,
547,traffic,900,259.10591,399.53588,722.089,8.0232,complete,0.05,0.16296,,,
548,traffic,900,544.63866,410.43903,1249.745,13.8861,complete,0.05,0.178522,,,
549,traffic,900,455.43234,405.5388,1135.84,12.6204,complete,0.05,0.19122,,,
550,traffic,900,637.32435,417.34935,1581.35,17.5706,complete,0.05,0.199342,74.05174,1059.311,0.3333
551,traffic,900,387.26951,416.93418,997.369,11.0819,complete,0.05,0.191422,,,
552,traffic,900,357.64522,416.8934,895.98,9.9553,complete,0.05,0.201753,,,
553,traffic,900,260.17632,408.32278,764.898,8.4989,complete,0.05,0.197476,,,
554,traffic,900,335.98159,410.88532,876.164,9.7352,complete,0.05,0.207071,,,
555,traffic,900,336.9982,397.79535,817.701,9.0856,complete,0.05,0.19242,,,
556,traffic,900,471.58206,428.40533,1244.123,13.8236,complete,0.05,0.237073,,,
557,traffic,900,424.13848,435.73858,1011.732,11.2415,complete,0.05,0.205542,,,
558,traffic,900,429.62133,435.42259,1049.144,11.6572,complete,0.05,0.217829,,,
559,traffic,900,412.54318,434.40249,936.138,10.4015,complete,0.05,0.212293,,,
560,traffic,900,515.30207,437.66771,1163.616,12.9291,complete,0.05,0.232029,,,
561,traffic,900,343.35604,430.80937,754.118,8.3791,complete,0.05,0.225605,,,
562,traffic,900,413.98891,422.02539,942.706,10.4745,complete,0.05,0.259915,,,
563,traffic,900,412.77814,409.99386,959.304,10.6589,complete,0.05,0.244998,,,
564,traffic,900,394.68608,411.8796,987.95,10.9772,complete,0.05,0.251579,,,
565,traffic,900,490.40254,417.20165,1069.188,11.8799,complete,0.05,0.250596,,,
566,traffic,900,653.96125,426.84661,1636.266,18.1807,complete,0.05,0.262569,,,
567,traffic,900,607.35046,444.25884,1393.889,15.4877,complete,0.05,0.260619,,,
568,traffic,900,481.01166,441.07749,1065.39,11.8377,complete,0.05,0.249908,,,
569,traffic,900,435.57486,440.08461,1010.955,11.2328,complete,0.05,0.291707,,,
570,traffic,900,549.61371,435.69908,1288.249,14.3139,complete,0.05,0.260571,,,
571,traffic,900,381.64817,435.41801,1035.089,11.501,complete,0.05,0.280098,,,
572,traffic,900,490.31234,442.05137,1105.524,12.2836,complete,0.05,0.275216,,,
573,traffic,900,402.361,449.1606,901.117,10.0124,complete,0.05,0.255083,,,
574,traffic,900,714.14972,468.06901,1649.027,18.3225,complete,0.05,0.281108,,,
575,traffic,900,417.45389,472.0918,934.914,10.3879,complete,0.05,0.29337,424.55658,1051.861,1.0
576,traffic,900,424.39371,469.73238,978.477,10.872,complete,0.05,0.281523,,,
577,traffic,900,439.13868,470.48239,974.587,10.8287,complete,0.05,0.269826,,,
578,traffic,900,401.75883,469.08926,902.348,10.0261,complete,0.05,0.285581,,,
579,traffic,900,423.53315,469.63876,913.244,10.1472,complete,0.05,0.319491,,,
580,traffic,900,430.35815,465.39157,937.787,10.4199,complete,0.05,0.280612,,,
581,traffic,900,664.64016,481.45577,1594.641,17.7182,complete,0.05,0.304159,,,
582,traffic,900,447.00806,483.10673,1040.055,11.5562,complete,0.05,0.327373,,,
583,traffic,900,454.26846,485.18125,957.007,10.6334,complete,0.05,0.346045,,,
584,traffic,900,376.96113,484.295,932.679,10.3631,complete,0.05,0.302386,,,
585,traffic,900,531.64583,486.35716,1160.949,12.8994,complete,0.05,0.318408,,,
586,traffic,900,460.30969,476.67458,1110.888,12.3432,complete,0.05,0.333649,,,
587,traffic,900,401.4663,466.38038,927.176,10.302,complete,0.05,0.347009,,,
588,traffic,900,425.08779,463.58418,959.013,10.6557,complete,0.05,0.335903,,,
589,traffic,900,402.44098,461.92749,949.605,10.5512,complete,0.05,0.344979,,,
590,traffic,900,497.14476,459.30404,1151.865,12.7985,complete,0.05,0.36219,,,
591,traffic,900,433.34045,461.88865,1025.713,11.3968,complete,0.05,0.33252,,,
592,traffic,900,424.24579,458.58533,977.044,10.856,complete,0.05,0.37021,,,
593,traffic,900,438.60105,460.39733,952.817,10.5869,complete,0.05,0.37993,,,
594,traffic,900,516.54581,450.51713,1166.966,12.9663,complete,0.05,0.364803,,,
595,traffic,900,411.94936,450.24191,1149.339,12.7704,complete,0.05,0.352957,,,
596,traffic,130,-473.96568,405.32394,202.525,15.5788,collision,0.05,0.347563,,,
597,traffic,900,528.83083,409.80855,1262.674,14.0297,complete,0.05,0.395617,,,
598,traffic,900,407.25691,410.08345,886.339,9.8482,complete,0.05,0.454342,,,
599,traffic,900,629.28605,420.37109,1591.292,17.681,complete,0.05,0.437038,,,
600,traffic,900,552.73516,426.48994,1233.155,13.7017,complete,0.05,0.402642,484.39719,1104.745,1.0
601,traffic,864,-280.51257,379.23231,1063.523,12.3093,collision,0.05,0.459776,,,
602,traffic,900,397.61429,376.76262,850.646,9.4516,complete,0.05,0.450019,,,
603,traffic,279,-340.13026,337.04268,600.659,21.529,collision,0.05,0.496701,,,
604,traffic,307,-288.76819,303.75622,494.69,16.1137,collision,0.05,0.447215,,,
605,traffic,900,387.47545,296.5477,927.142,10.3016,complete,0.05,0.495099,,,
606,traffic,900,438.7408,295.46925,955.525,10.6169,complete,0.05,0.515556,,,
607,traffic,900,390.79982,294.93593,843.233,9.3693,complete,0.05,0.555997,,,
608,traffic,643,-207.2332,263.31988,646.837,10.0597,collision,0.05,0.470329,,,
609,traffic,402,-257.19511,230.33808,604.946,15.0484,collision,0.05,0.535711,,,
610,traffic,166,-422.55966,184.35285,207.516,12.501,collision,0.05,0.538181,,,
611,traffic,900,418.91409,183.63154,921.055,10.2339,complete,0.05,0.498713,,,
612,traffic,791,69.86806,165.91265,1364.577,17.2513,collision,0.05,0.531103,,,
613,traffic,900,529.26524,170.44586,1233.749,13.7083,complete,0.05,0.568956,,,
614,traffic,900,392.01965,164.21955,931.386,10.3487,complete,0.05,0.599452,,,
615,traffic,900,531.23368,170.18377,1203.456,13.3717,complete,0.05,0.652042,,,
616,traffic,900,455.38929,216.65152,986.504,10.9612,complete,0.05,0.530686,,,
617,traffic,900,428.0917,211.61456,904.643,10.0516,complete,0.05,0.499902,,,
618,traffic,900,599.08783,221.20611,1423.959,15.8218,complete,0.05,0.574667,,,
619,traffic,900,452.68158,212.37588,1059.458,11.7718,complete,0.05,0.596034,,,
620,traffic,900,444.57865,206.96806,1025.824,11.398,complete,0.05,0.549734,,,
621,traffic,900,329.14861,237.45112,869.576,9.662,complete,0.05,0.584032,,,
622,traffic,900,432.16918,239.17886,942.472,10.4719,complete,0.05,0.60442,,,
623,traffic,900,459.09083,279.13992,994.948,11.055,complete,0.05,0.560705,,,
624,traffic,900,529.90435,320.07354,1256.313,13.959,complete,0.05,0.569143,,,
625,traffic,900,377.25625,319.56258,826.837,9.1871,complete,0.05,0.661051,394.97002,1030.954,1.0
626,traffic,900,455.7766,320.41437,1079.543,11.9949,complete,0.05,0.635184,,,
627,traffic,900,347.72004,318.26038,878.736,9.7637,complete,0.05,0.58532,,,
628,traffic,900,381.93004,347.71855,973.253,10.8139,complete,0.05,0.566829,,,
629,traffic,900,355.09433,378.33302,884.179,9.8242,complete,0.05,0.565464,,,
