episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
651,traffic,900,467.38806,305.43024,1128.15,12.535,complete,0.05,0.276231,,,
652,traffic,900,472.89044,305.57,1020.603,11.34,complete,0.05,0.286265,,,
653,traffic,900,588.97814,314.45449,1458.865,16.2096,complete,0.05,0.267851,,,
654,traffic,900,520.98488,298.12032,1331.577,14.7953,complete,0.05,0.388948,,,
655,traffic,900,392.72704,279.39716,1062.299,11.8033,complete,0.05,0.318594,,,
656,traffic,900,530.7295,307.97721,1181.925,13.1325,complete,0.05,0.294911,,,
657,traffic,900,428.65572,303.81856,1085.456,12.0606,complete,0.05,0.324662,,,
658,traffic,900,672.31492,318.66972,1607.354,17.8595,complete,0.05,0.320225,,,
659,traffic,900,567.92668,363.896,1321.988,14.6888,complete,0.05,0.361299,,,
660,traffic,900,561.02566,399.6168,1277.337,14.1926,complete,0.05,0.33609,,,
661,traffic,900,593.885,407.67625,1340.092,14.8899,complete,0.05,0.309257,,,
662,traffic,900,348.06685,440.81232,939.579,10.4398,complete,0.05,0.347777,,,
663,traffic,892,-35.16791,409.22339,1197.036,13.4197,collision,0.05,0.299049,,,
664,traffic,900,430.22837,408.4885,1076.258,11.9584,complete,0.05,0.30896,,,
665,traffic,769,-80.08061,384.99864,1049.558,13.6483,collision,0.05,0.268895,,,
666,traffic,900,560.38149,421.87631,1389.613,15.4401,complete,0.05,0.311216,,,
667,traffic,900,543.46612,455.79796,1292.641,14.3627,complete,0.05,0.336064,,,
668,traffic,900,529.01297,454.42896,1310.494,14.561,complete,0.05,0.290108,,,
669,traffic,799,-98.35305,428.18995,946.486,11.8459,collision,0.05,0.275988,,,
670,traffic,900,453.65747,422.43589,1205.194,13.391,complete,0.05,0.309305,,,
671,traffic,447,-105.69412,393.78178,788.44,17.6385,off_road,0.05,0.279557,,,
672,traffic,900,435.56184,391.91535,929.176,10.3242,complete,0.05,0.243223,,,
673,traffic,900,425.00541,383.71671,1067.673,11.863,complete,0.05,0.401582,,,
674,traffic,731,-111.83212,352.07586,1045.04,14.296,collision,0.05,0.263724,,,
675,traffic,900,544.22207,359.65061,1218.416,13.538,complete,0.05,0.283091,195.58736,800.988,0.6667
676,traffic,900,233.9967,344.81397,874.67,9.7186,complete,0.05,0.346555,,,
677,traffic,900,215.6393,334.16315,965.122,10.7236,complete,0.05,0.389247,,,
678,traffic,900,403.3638,320.7156,906.472,10.0719,complete,0.05,0.279242,,,
679,traffic,900,438.97634,314.26808,1011.935,11.2437,complete,0.05,0.335209,,,
680,traffic,900,415.66273,306.99993,948.271,10.5363,complete,0.05,0.362315,,,
681,traffic,900,498.93783,302.25257,1184.29,13.1588,complete,0.05,0.342522,,,
682,traffic,900,587.90335,314.2444,1308.478,14.5386,complete,0.05,0.330298,,,
683,traffic,900,447.41033,338.37331,945.029,10.5003,complete,0.05,0.328624,,,
684,traffic,900,601.8844,346.95611,1337.673,14.863,complete,0.05,0.31667,,,
685,traffic,900,572.32666,379.57648,1345.72,14.9524,complete,0.05,0.366618,,,
686,traffic,900,559.27408,379.52111,1228.647,13.6516,complete,0.05,0.330357,,,
687,traffic,900,545.78745,379.63717,1248.979,13.8775,complete,0.05,0.443243,,,
688,traffic,900,521.93751,379.2834,1128.755,12.5417,complete,0.05,0.309494,,,
689,traffic,900,655.94016,416.99806,1565.506,17.3945,complete,0.05,0.312574,,,
690,traffic,900,444.51292,416.54083,984.249,10.9361,complete,0.05,0.369325,,,
691,traffic,900,481.35912,445.89349,1033.387,11.4821,complete,0.05,0.352229,,,
692,traffic,900,415.62365,444.89658,930.579,10.3398,complete,0.05,0.374674,,,
693,traffic,900,483.68701,447.83066,1034.28,11.492,complete,0.05,0.391046,,,
694,traffic,900,611.57843,484.00119,1374.052,15.2672,complete,0.05,0.348331,,,
695,traffic,900,505.5155,482.06586,1347.025,14.9669,complete,0.05,0.375059,,,
696,traffic,900,386.246,489.67833,1531.597,17.0177,complete,0.05,0.371004,,,
697,traffic,900,444.73379,501.13305,1034.246,11.4916,complete,0.05,0.308131,,,
698,traffic,900,504.70018,506.19987,1092.602,12.14,complete,0.05,0.324305,,,
699,traffic,900,444.25534,506.46382,946.345,10.5149,complete,0.05,0.329575,,,
700,traffic,900,443.5706,507.85922,988.27,10.9808,complete,0.05,0.331493,425.82397,1260.075,1.0
701,traffic,900,463.86182,506.10541,988.177,10.9797,complete,0.05,0.289308,,,
702,traffic,900,259.80535,489.70052,1008.192,11.2021,complete,0.05,0.349735,,,
703,traffic,900,548.79894,494.76995,1270.164,14.1129,complete,0.05,0.310191,,,
704,traffic,900,520.63291,490.70737,1118.112,12.4235,complete,0.05,0.327996,,,
705,traffic,900,406.68696,482.42539,913.727,10.1525,complete,0.05,0.275119,,,
706,traffic,900,391.76196,474.04978,887.524,9.8614,complete,0.05,0.29551,,,
707,traffic,900,434.18743,468.46978,972.673,10.8075,complete,0.05,0.32167,,,
708,traffic,900,345.53979,459.64989,1200.128,13.3348,complete,0.05,0.300799,,,
709,traffic,900,389.34665,446.32022,925.316,10.2813,complete,0.05,0.316486,,,
710,traffic,900,566.88685,452.43891,1292.202,14.3578,complete,0.05,0.330584,,,
711,traffic,900,383.70645,447.55628,849.188,9.4354,complete,0.05,0.248288,,,
712,traffic,900,456.50785,449.60049,1135.46,12.6162,complete,0.05,0.290743,,,
713,traffic,900,460.45522,448.4389,1026.265,11.4029,complete,0.05,0.29021,,,
714,traffic,900,437.26501,439.72323,985.034,10.9448,complete,0.05,0.288841,,,
715,traffic,900,786.68758,453.78183,2012.743,22.3638,complete,0.05,0.242017,,,
716,traffic,184,-408.82291,414.02839,331.366,18.009,collision,0.05,0.300455,,,
717,traffic,900,569.40758,420.26208,1364.409,15.1601,complete,0.05,0.329554,,,
718,traffic,900,454.11107,417.73262,1101.336,12.2371,complete,0.05,0.275827,,,
719,traffic,900,738.5864,432.44918,1882.781,20.9198,complete,0.05,0.311382,,,
720,traffic,900,484.84654,434.51297,1133.056,12.5895,complete,0.05,0.282805,,,
721,traffic,900,605.61673,441.60072,1409.468,15.6608,complete,0.05,0.271082,,,
722,traffic,900,599.0317,458.56204,1382.785,15.3643,complete,0.05,0.268586,,,
723,traffic,900,496.80389,455.96228,1517.638,16.8626,complete,0.05,0.246544,,,
724,traffic,398,-150.9372,422.38378,845.085,21.2333,collision,0.05,0.226427,,,
725,traffic,900,410.67047,422.58295,960.133,10.6681,complete,0.05,0.250859,554.1029,1254.621,1.0
726,traffic,900,669.54133,436.47192,1590.354,17.6706,complete,0.05,0.262832,,,
727,traffic,900,523.18224,440.92166,1232.322,13.6925,complete,0.05,0.191021,,,
728,traffic,900,560.87583,451.68846,1355.759,15.064,complete,0.05,0.248637,,,
729,traffic,900,444.25094,454.43368,1006.817,11.1869,complete,0.05,0.225286,,,
730,traffic,900,453.79885,448.77928,999.915,11.1102,complete,0.05,0.234259,,,
731,traffic,591,-222.63422,418.46224,932.535,15.7789,collision,0.05,0.20221,,,
732,traffic,900,412.55401,416.26455,876.272,9.7364,complete,0.05,0.219457,,,
733,traffic,900,505.44547,418.51407,1247.182,13.8576,complete,0.05,0.219558,,,
734,traffic,900,781.68943,435.73529,1908.743,21.2083,complete,0.05,0.22244,,,
735,traffic,900,509.44506,421.87316,1193.092,13.2566,complete,0.05,0.214975,,,
736,traffic,900,464.96749,465.56268,1012.971,11.2552,complete,0.05,0.200852,,,
737,traffic,900,353.96363,454.79048,936.998,10.4111,complete,0.05,0.244134,,,
738,traffic,900,438.36102,454.00298,994.155,11.0462,complete,0.05,0.221814,,,
739,traffic,900,597.06421,446.92687,1473.592,16.3732,complete,0.05,0.243378,,,
740,traffic,900,394.87856,442.42847,907.947,10.0883,complete,0.05,0.213115,,,
741,traffic,900,608.27373,442.56132,1368.783,15.2087,complete,0.05,0.229133,,,
742,traffic,900,118.27212,418.52334,359.842,3.9982,complete,0.05,0.231978,,,
743,traffic,900,398.0711,413.5867,910.384,10.1154,complete,0.05,0.231605,,,
744,traffic,900,344.70785,438.36896,912.17,10.1352,complete,0.05,0.289539,,,
745,traffic,900,523.44288,444.00758,1170.438,13.0049,complete,0.05,0.219791,,,
746,traffic,900,681.42563,444.60179,1544.386,17.1598,complete,0.05,0.28752,,,
747,traffic,900,482.38002,442.56168,1203.706,13.3745,complete,0.05,0.202758,,,
748,traffic,900,678.26908,448.43134,1583.504,17.5945,complete,0.05,0.249203,,,
749,traffic,900,761.53286,464.29544,1750.903,19.4545,complete,0.05,0.246027,,,
750,traffic,900,348.69491,459.04024,882.97,9.8108,complete,0.05,0.235267,320.15083,1107.486,0.6667
751,traffic,900,467.52862,493.54838,1084.004,12.0445,complete,0.05,0.246164,,,
752,traffic,900,524.03513,499.12244,1308.019,14.5335,complete,0.05,0.2325,,,
753,traffic,900,411.77498,494.43892,1013.829,11.2648,complete,0.05,0.247506,,,
754,traffic,175,-432.89454,433.70972,330.312,18.875,collision,0.05,0.267308,,,
755,traffic,900,446.2645,430.55069,1141.413,12.6824,complete,0.05,0.299393,,,
756,traffic,329,-337.86049,390.40929,486.683,14.7928,collision,0.05,0.270022,,,
757,traffic,900,255.82516,385.50237,988.754,10.9862,complete,0.05,0.286041,,,
758,traffic,900,333.14967,380.2418,872.737,9.6971,complete,0.05,0.3309,,,
759,traffic,900,580.31195,379.40419,1471.351,16.3483,complete,0.05,0.279823,,,
760,traffic,843,84.73411,363.89696,1421.726,16.8651,collision,0.05,0.353401,,,
761,traffic,900,401.28412,353.54748,954.683,10.6076,complete,0.05,0.315749,,,
762,traffic,900,305.92435,362.93009,873.939,9.7104,complete,0.05,0.329044,,,
763,traffic,282,-289.81353,328.53586,526.555,18.6722,collision,0.05,0.359036,,,
764,traffic,144,-460.41329,288.27981,257.933,17.912,collision,0.05,0.271008,,,
765,traffic,900,271.15671,275.6655,808.212,8.9801,complete,0.05,0.397061,,,
766,traffic,900,369.99863,260.09415,919.621,10.218,complete,0.05,0.40459,,,
767,traffic,900,454.98541,258.72442,1229.642,13.6627,complete,0.05,0.385257,,,
768,traffic,900,273.01141,238.46153,855.718,9.508,complete,0.05,0.412306,,,
769,traffic,433,-351.36187,182.8168,579.056,13.3731,collision,0.05,0.404008,,,
770,traffic,812,-326.19528,149.07229,1111.75,13.6915,collision,0.05,0.438142,,,
771,traffic,832,-200.31387,115.68016,1174.752,14.1196,collision,0.05,0.487645,,,
772,traffic,568,-161.73281,81.39177,545.464,9.6032,off_road,0.05,0.438243,,,
773,traffic,118,-498.67844,35.8691,213.95,18.1313,collision,0.05,0.54404,,,
774,traffic,41,-368.92887,39.06738,38.457,9.3797,off_road,0.05,0.517193,,,
775,traffic,900,273.31522,30.41991,763.004,8.4778,complete,0.05,0.473404,-420.23381,268.04,0.0
776,traffic,292,-468.58024,23.88393,371.644,12.7275,collision,0.05,0.505036,,,
777,traffic,229,-302.90608,-4.05264,193.595,8.4539,off_road,0.05,0.467511,,,
778,traffic,689,-324.20137,-36.92019,906.052,13.1502,collision,0.05,0.544248,,,
779,traffic,510,-444.02511,-88.13704,654.764,12.8385,collision,0.05,0.541998,,,
780,traffic,21,-374.22957,-111.08522,24.923,11.868,off_road,0.05,0.795906,,,
781,traffic,145,-501.7657,-156.23772,261.284,18.0196,collision,0.05,0.494785,,,
782,traffic,900,373.3983,-152.86402,964.537,10.7171,complete,0.05,0.569377,,,
783,traffic,19,-372.69505,-157.00809,22.572,11.88,off_road,0.05,0.825766,,,
784,traffic,900,313.10723,-118.33207,871.091,9.6788,complete,0.05,0.691595,,,
785,traffic,522,-291.78004,-146.47891,750.688,14.381,collision,0.05,0.658831,,,
786,traffic,900,300.56625,-149.95052,994.492,11.0499,complete,0.05,0.757266,,,
787,traffic,900,383.14183,-153.5427,1054.489,11.7165,complete,0.05,0.736855,,,
788,traffic,873,-268.70591,-180.62857,1099.227,12.5914,collision,0.05,0.681971,,,
789,traffic,90,-506.4117,-188.38106,140.317,15.5908,collision,0.05,0.629064,,,
790,traffic,900,259.75453,-159.08357,863.07,9.5897,complete,0.05,0.794336,,,
791,traffic,21,-371.59401,-167.64758,24.923,11.868,off_road,0.05,0.662788,,,
792,traffic,114,-331.13484,-176.11768,124.147,10.8901,off_road,0.05,0.945597,,,
793,traffic,900,312.99243,-135.53414,1016.006,11.289,complete,0.05,0.771416,,,
794,traffic,855,-240.84548,-129.12997,948.158,11.0896,collision,0.05,0.876139,,,
795,traffic,900,274.99435,-129.04601,838.472,9.3164,complete,0.05,0.91114,,,
796,traffic,900,393.36198,-85.9489,1093.292,12.1477,complete,0.05,0.918023,,,
797,traffic,900,254.7787,-58.06466,758.116,8.4235,complete,0.05,0.858564,,,
798,traffic,20,-372.43763,-60.47647,23.358,11.679,off_road,0.05,0.67069,,,
799,traffic,900,152.11587,-30.66942,952.661,10.5851,complete,0.05,0.826081,,,
800,traffic,783,-182.46372,-21.08113,932.156,11.9049,collision,0.05,0.917638,-137.51861,522.39,0.3333
801,traffic,900,332.99052,20.65668,924.127,10.2681,complete,0.05,1.017673,,,
802,traffic,900,471.06326,25.53993,1001.665,11.1296,complete,0.05,1.041208,,,
803,traffic,900,385.12917,63.43114,935.742,10.3971,complete,0.05,0.77868,,,
804,traffic,399,-312.84301,32.13363,527.058,13.2095,collision,0.05,0.868805,,,
805,traffic,900,431.29507,68.28738,1040.562,11.5618,complete,0.05,0.850735,,,
806,traffic,900,455.37616,76.02788,992.558,11.0284,complete,0.05,0.852888,,,
807,traffic,900,381.99424,75.9705,875.223,9.7247,complete,0.05,0.849154,,,
808,traffic,900,451.6749,111.98954,1096.5,12.1833,complete,0.05,0.801277,,,
809,traffic,900,500.68815,162.34453,1175.129,13.057,complete,0.05,0.861637,,,
810,traffic,900,372.215,167.96755,926.153,10.2906,complete,0.05,0.794035,,,
811,traffic,900,446.18757,208.85663,1018.504,11.3167,complete,0.05,0.79849,,,
812,traffic,900,420.14256,246.4205,905.176,10.0575,complete,0.05,0.9109,,,
813,traffic,900,627.27505,262.13464,1473.293,16.3699,complete,0.05,0.864051,,,
814,traffic,900,621.53315,305.25357,1408.902,15.6545,complete,0.05,0.870275,,,
815,traffic,900,414.01264,312.20448,863.48,9.5942,complete,0.05,0.779502,,,
816,traffic,900,580.07622,321.54019,1278.161,14.2018,complete,0.05,0.815214,,,
817,traffic,900,438.05357,330.70394,965.522,10.728,complete,0.05,0.788182,,,
818,traffic,900,488.46967,373.7493,1040.846,11.565,complete,0.05,0.812945,,,
819,traffic,900,448.77383,388.5822,981.873,10.9097,complete,0.05,0.70949,,,
820,traffic,900,763.3697,435.87387,1799.442,19.9938,complete,0.05,0.750682,,,
821,traffic,900,438.68036,441.15836,987.677,10.9742,complete,0.05,0.821567,,,
822,traffic,900,629.63698,449.08705,1443.897,16.0433,complete,0.05,0.813927,,,
823,traffic,900,353.92659,447.52692,940.086,10.4454,complete,0.05,0.658139,,,
824,traffic,900,501.11202,488.22467,1137.152,12.635,complete,0.05,0.764817,,,
825,traffic,900,301.68116,481.74398,852.606,9.4734,complete,0.05,0.710595,399.42572,910.279,1.0
826,traffic,900,443.27086,481.13871,1038.841,11.5427,complete,0.05,0.714904,,,
827,traffic,900,401.09336,482.09367,953.817,10.598,complete,0.05,0.655247,,,
828,traffic,900,492.36337,484.12809,1067.418,11.8602,complete,0.05,0.803637,,,
829,traffic,900,417.27559,479.95746,931.557,10.3506,complete,0.05,0.695971,,,
830,traffic,900,-119.07341,455.39304,842.784,9.3643,complete,0.05,0.679516,,,
831,traffic,900,419.40979,454.05415,893.001,9.9222,complete,0.05,0.718556,,,
832,traffic,900,417.44852,453.91945,936.888,10.4099,complete,0.05,0.714848,,,
833,traffic,232,-361.24179,404.49361,362.728,15.6348,collision,0.05,0.734519,,,
834,traffic,900,510.15228,398.92457,1584.242,17.6027,complete,0.05,0.682214,,,
835,traffic,900,416.41696,399.04478,1135.281,12.6142,complete,0.05,0.614516,,,
836,traffic,900,382.74467,389.1782,1139.44,12.6604,complete,0.05,0.618611,,,
837,traffic,900,599.40436,397.24574,1437.624,15.9736,complete,0.05,0.671852,,,
838,traffic,900,403.49868,392.99719,928.776,10.3197,complete,0.05,0.654825,,,
839,traffic,900,337.10456,387.41373,1022.904,11.3656,complete,0.05,0.637533,,,
840,traffic,900,589.94116,378.7423,1484.164,16.4907,complete,0.05,0.622666,,,
841,traffic,900,420.0229,377.80943,919.297,10.2144,complete,0.05,0.571929,,,
842,traffic,900,345.20185,363.58767,832.2,9.2467,complete,0.05,0.587342,,,
843,traffic,900,486.31247,370.20697,1148.755,12.7639,complete,0.05,0.533986,,,
844,traffic,900,512.41611,370.77217,1226.103,13.6234,complete,0.05,0.457345,,,
845,traffic,900,588.00711,385.08847,1333.016,14.8113,complete,0.05,0.472874,,,
846,traffic,900,404.78569,383.16421,876.02,9.7336,complete,0.05,0.477631,,,
847,traffic,900,438.54647,385.03687,1043.285,11.5921,complete,0.05,0.426666,,,
848,traffic,900,550.42662,387.94003,1308.445,14.5383,complete,0.05,0.442683,,,
849,traffic,900,584.26053,396.28928,1373.11,15.2568,complete,0.05,0.463174,,,
850,traffic,900,454.59313,424.9726,1016.668,11.2963,complete,0.05,0.440746,396.98352,969.026,1.0
851,traffic,900,462.06767,427.1055,1078.847,11.9872,complete,0.05,0.387193,,,
852,traffic,900,659.22724,439.19443,1572.5,17.4722,complete,0.05,0.402332,,,
853,traffic,900,342.90913,474.40198,920.309,10.2257,complete,0.05,0.386793,,,
854,traffic,900,475.37476,472.6631,1195.994,13.2888,complete,0.05,0.369516,,,
855,traffic,900,570.48092,480.3663,1324.083,14.712,complete,0.05,0.37614,,,
856,traffic,900,422.58037,482.35809,936.224,10.4025,complete,0.05,0.342043,,,
857,traffic,900,555.96872,480.1863,1448.754,16.0973,complete,0.05,0.295863,,,
858,traffic,900,492.11416,484.61708,1167.241,12.9693,complete,0.05,0.317897,,,
859,traffic,900,426.56396,489.09005,925.282,10.2809,complete,0.05,0.2957,,,
860,traffic,900,529.90462,486.08822,1165.028,12.9448,complete,0.05,0.310032,,,
861,traffic,900,439.41008,487.05758,999.326,11.1036,complete,0.05,0.272872,,,
862,traffic,900,660.18937,502.80696,1598.114,17.7568,complete,0.05,0.24865,,,
863,traffic,900,388.65075,497.92387,899.054,9.9895,complete,0.05,0.270288,,,
864,traffic,900,718.14275,508.2102,1659.959,18.444,complete,0.05,0.277714,,,
865,traffic,900,471.21925,502.37081,1044.317,11.6035,complete,0.05,0.244343,,,
866,traffic,900,469.61073,505.61206,1101.702,12.2411,complete,0.05,0.257477,,,
867,traffic,328,-258.58128,470.75567,610.17,18.6027,collision,0.05,0.312773,,,
868,traffic,900,408.82591,463.67564,941.779,10.4642,complete,0.05,0.280314,,,
869,traffic,900,506.94368,459.8098,1141.656,12.6851,complete,0.05,0.263271,,,
870,traffic,900,489.49231,461.55475,1202.572,13.3619,complete,0.05,0.270869,,,
871,traffic,900,586.51019,467.77688,1313.182,14.5909,complete,0.05,0.228678,,,
872,traffic,900,560.58333,462.84469,1334.561,14.8285,complete,0.05,0.277838,,,
873,traffic,900,409.63126,466.18079,1176.959,13.0773,complete,0.05,0.251356,,,
874,traffic,900,454.49643,465.13688,1032.935,11.4771,complete,0.05,0.258768,,,
875,traffic,900,553.04211,464.26494,1503.799,16.7089,complete,0.05,0.259119,463.38453,1021.902,1.0
876,traffic,900,423.57603,464.31472,973.738,10.8193,complete,0.05,0.223807,,,
877,traffic,900,396.53529,456.34305,1007.934,11.1993,complete,0.05,0.287561,,,
878,traffic,900,483.34894,455.90479,1085.584,12.062,complete,0.05,0.283815,,,
879,traffic,900,453.24348,457.23876,1131.033,12.567,complete,0.05,0.267858,,,
880,traffic,900,518.37474,456.66227,1142.164,12.6907,complete,0.05,0.270711,,,
881,traffic,900,590.52192,464.21786,1481.457,16.4606,complete,0.05,0.244553,,,
882,traffic,900,542.21782,458.31928,1204.573,13.3841,complete,0.05,0.273416,,,
883,traffic,900,314.82246,454.62787,869.664,9.6629,complete,0.05,0.246394,,,
884,traffic,900,437.30375,440.58592,941.004,10.4556,complete,0.05,0.22487,,,
885,traffic,900,340.85633,434.06777,934.311,10.3812,complete,0.05,0.226539,,,
886,traffic,900,597.57193,440.46583,1478.433,16.427,complete,0.05,0.269675,,,
887,traffic,900,625.47592,484.66869,1442.837,16.0315,complete,0.05,0.240892,,,
888,traffic,900,291.79261,478.81703,849.516,9.4391,complete,0.05,0.206352,,,
889,traffic,900,385.94333,472.76701,992.608,11.029,complete,0.05,0.183723,,,
890,traffic,900,454.01567,470.99318,1112.692,12.3632,complete,0.05,0.255948,,,
891,traffic,900,504.93368,466.91435,1109.152,12.3239,complete,0.05,0.190399,,,
892,traffic,900,527.04335,465.23735,1182.473,13.1386,complete,0.05,0.199305,,,
893,traffic,900,644.42555,476.97707,1441.855,16.0206,complete,0.05,0.214412,,,
894,traffic,900,421.40497,475.32249,1045.312,11.6146,complete,0.05,0.193219,,,
895,traffic,900,519.08633,473.62471,1186.173,13.1797,complete,0.05,0.217333,,,
896,traffic,900,431.40544,474.01618,988.426,10.9825,complete,0.05,0.219499,,,
897,traffic,900,618.87651,485.13324,1429.745,15.8861,complete,0.05,0.194071,,,
898,traffic,900,496.1386,485.77272,1382.874,15.3653,complete,0.05,0.214328,,,
899,traffic,900,518.83732,489.05241,1162.586,12.9176,complete,0.05,0.255444,,,
900,traffic,900,532.511,489.75923,1164.634,12.9404,complete,0.05,0.229901,533.15889,1248.509,1.0
901,traffic,900,506.45845,485.55605,1167.557,12.9729,complete,0.05,0.219353,,,
902,traffic,900,500.12405,483.45136,1156.265,12.8474,complete,0.05,0.23908,,,
903,traffic,900,422.72253,488.84637,907.742,10.086,complete,0.05,0.205461,,,
904,traffic,900,476.45726,490.80404,1060.476,11.7831,complete,0.05,0.225273,,,
905,traffic,900,498.505,498.68647,1154.462,12.8274,complete,0.05,0.223946,,,
906,traffic,900,622.67877,499.94182,1450.319,16.1147,complete,0.05,0.214065,,,
907,traffic,900,588.01521,498.06878,1423.116,15.8124,complete,0.05,0.219184,,,
908,traffic,900,443.06774,505.63254,983.975,10.9331,complete,0.05,0.223352,,,
909,traffic,900,663.6984,519.52029,1637.53,18.1948,complete,0.05,0.223635,,,
910,traffic,900,494.60254,521.54963,1246.966,13.8552,complete,0.05,0.238208,,,
911,traffic,900,454.47597,519.02675,989.568,10.9952,complete,0.05,0.227813,,,
912,traffic,900,516.45563,518.49736,1119.144,12.4349,complete,0.05,0.196617,,,
913,traffic,900,396.78042,506.11511,855.936,9.5104,complete,0.05,0.207095,,,
914,traffic,900,527.35112,511.41241,1237.357,13.7484,complete,0.05,0.217061,,,
915,traffic,900,662.87517,518.60186,1692.171,18.8019,complete,0.05,0.205097,,,
916,traffic,900,597.68917,526.91604,1301.302,14.4589,complete,0.05,0.245566,,,
917,traffic,900,406.83853,516.31414,900.237,10.0026,complete,0.05,0.258011,,,
918,traffic,900,499.63433,516.48893,1093.066,12.1452,complete,0.05,0.24217,,,
919,traffic,900,613.6805,521.23109,1377.113,15.3013,complete,0.05,0.229845,,,
920,traffic,900,558.92652,522.55187,1266.89,14.0766,complete,0.05,0.210607,,,
921,traffic,900,418.06341,518.13211,946.66,10.5184,complete,0.05,0.235327,,,
922,traffic,900,394.76096,512.86396,860.258,9.5584,complete,0.05,0.235666,,,
923,traffic,900,428.7207,513.16387,939.649,10.4405,complete,0.05,0.283945,,,
924,traffic,900,595.97848,519.13993,1382.208,15.3579,complete,0.05,0.232375,,,
925,traffic,900,410.59532,514.74444,886.193,9.8466,complete,0.05,0.243649,379.82772,1262.661,1.0
926,traffic,900,426.35768,504.92839,974.098,10.8233,complete,0.05,0.262877,,,
927,traffic,900,592.88659,505.17196,1325.919,14.7324,complete,0.05,0.245503,,,
928,traffic,900,502.53071,508.14511,1069.514,11.8835,complete,0.05,0.229627,,,
929,traffic,900,523.11843,501.11611,1253.718,13.9302,complete,0.05,0.264888,,,
930,traffic,900,446.94542,498.73325,974.955,10.8328,complete,0.05,0.256975,,,
931,traffic,900,461.65533,499.09222,1006.459,11.1829,complete,0.05,0.251416,,,
932,traffic,255,-364.3616,455.05136,332.918,13.0556,collision,0.05,0.305829,,,
933,traffic,900,535.20059,461.97237,1174.998,13.0555,complete,0.05,0.25987,,,
934,traffic,151,-403.32889,415.43837,256.671,16.9981,collision,0.05,0.26146,,,
935,traffic,900,425.69745,403.57948,1067.757,11.864,complete,0.05,0.321167,,,
936,traffic,900,422.98817,394.84443,1071.563,11.9063,complete,0.05,0.26967,,,
937,traffic,855,-67.48191,371.12841,1124.005,13.1463,collision,0.05,0.37079,,,
938,traffic,900,442.09191,368.25129,1091.3,12.1256,complete,0.05,0.384149,,,
939,traffic,900,278.36402,351.48546,842.021,9.3558,complete,0.05,0.435672,,,
940,traffic,900,512.28786,349.15353,1144.995,12.7222,complete,0.05,0.414858,,,
941,traffic,900,636.59249,360.07999,1402.816,15.5868,complete,0.05,0.487651,,,
942,traffic,900,514.82842,366.08336,1151.906,12.799,complete,0.05,0.467222,,,
943,traffic,377,-206.94962,334.29984,464.916,12.332,off_road,0.05,0.47859,,,
944,traffic,900,426.64511,325.83317,1104.156,12.2684,complete,0.05,0.614894,,,
945,traffic,900,473.55591,328.9812,1031.951,11.4661,complete,0.05,0.621378,,,
946,traffic,900,326.26233,323.97644,891.432,9.9048,complete,0.05,0.569008,,,
947,traffic,900,458.59093,317.26165,1003.189,11.1465,complete,0.05,0.649583,,,
948,traffic,900,413.65819,312.81803,1118.916,12.4324,complete,0.05,0.582839,,,
949,traffic,900,550.89706,314.20696,1253.752,13.9306,complete,0.05,0.634043,,,
950,traffic,900,297.32355,306.72586,762.608,8.4734,complete,0.05,0.767267,199.54585,924.946,0.6667
951,traffic,900,398.757,303.58095,1181.558,13.1284,complete,0.05,0.753519,,,
952,traffic,900,555.32557,349.56531,1306.649,14.5183,complete,0.05,0.83025,,,
953,traffic,295,-329.7785,306.31635,419.32,14.2142,collision,0.05,0.911818,,,
954,traffic,124,-471.45482,302.91006,256.712,20.7026,collision,0.05,0.992868,,,
955,traffic,900,454.80988,304.36568,1085.78,12.0642,complete,0.05,1.026769,,,
956,traffic,900,219.18586,294.17556,615.722,6.8414,complete,0.05,1.108732,,,
957,traffic,900,563.76787,325.73805,1340.603,14.8956,complete,0.05,1.048513,,,
958,traffic,900,465.12444,326.88968,1189.885,13.2209,complete,0.05,1.060431,,,
959,traffic,900,457.32801,335.83788,1033.495,11.4833,complete,0.05,1.051324,,,
960,traffic,900,489.45351,334.69616,1099.098,12.2122,complete,0.05,1.065399,,,
961,traffic,900,378.69414,321.80124,976.19,10.8466,complete,0.05,1.166969,,,
962,traffic,900,573.9991,324.75977,1291.802,14.3534,complete,0.05,1.029313,,,
963,traffic,900,557.09723,362.96212,1382.694,15.3633,complete,0.05,1.104974,,,
964,traffic,900,325.40922,357.90032,1521.902,16.91,complete,0.05,0.963318,,,
965,traffic,743,-193.27668,324.55869,1028.037,13.8363,collision,0.05,1.045746,,,
966,traffic,900,449.76623,330.73389,1010.983,11.2331,complete,0.05,1.082908,,,
967,traffic,900,625.73274,339.09098,1489.823,16.5536,complete,0.05,1.125533,,,
968,traffic,900,450.52109,340.93412,1068.451,11.8717,complete,0.05,1.031858,,,
969,traffic,468,-386.2418,294.07718,572.658,12.2363,collision,0.05,0.999476,,,
970,traffic,900,374.99563,297.96079,1126.019,12.5113,complete,0.05,0.932567,,,
971,traffic,900,168.15995,286.43093,522.041,5.8005,complete,0.05,1.018711,,,
972,traffic,900,429.84222,280.15677,1084.515,12.0502,complete,0.05,0.992907,,,
973,traffic,900,652.97785,329.29458,1516.439,16.8493,complete,0.05,1.016704,,,
